Index,SampleID,Species,Project,SampleSite,Site,SiteWaypoint,Valley,CollectionYear,CollectionDate,WaypointName,NameGroup,UTMzone,Easting,Northing,Habitat,Collector,Affiliation,LibPrepYear,PreppedBy,Library,Well,Notes,RangeWidePhylo,RangeWidePopGen,JSWC
110,C16_04,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,F2,,,,Y
111,C16_05,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,G2,,,,Y
112,C16_06,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,H2,,,,Y
113,C16_07,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,A3,,,,Y
114,C16_08,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,B3,,,,Y
115,C16_09,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,C3,,,,Y
116,C16_10,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,D3,,,,Y
117,C16_11,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,E3,,,,Y
118,C16_12,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,F3,,,,Y
119,C16_13,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,G3,,,,Y
120,C16_14,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,H3,,,,Y
121,C16_15,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,A4,,,,Y
122,C16_16,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,B4,,,,Y
123,C16_17,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,C4,,,,Y
124,C16_18,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,D4,,,,Y
125,C16_19,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,E4,,,,Y
126,C16_20,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,F4,,,,Y
127,JR4_15,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 4,GSJS,GSJS_JR4,Goshute Valley,2019,,JR4,JR,11,710205.36,4537886.16,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,G4,,,,Y
128,C16_22,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,H4,,,,Y
129,C16_23,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,A5,,,,Y
130,C16_24,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,B5,,,,Y
131,C16_25,Relict dace,Johnson Springs Wetland Complex,Channel 16,GSJS,GSJS_C16,Goshute Valley,2019,,C16,Cnorth,11,710576.1128,4538630.563,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,C5,,,,Y
132,C17_01,Relict dace,Johnson Springs Wetland Complex,Channel 17,GSJS,GSJS_C17,Goshute Valley,2019,,C17,Ceast,11,710805.0908,4538589.308,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,D5,,,,Y
133,C17_02,Relict dace,Johnson Springs Wetland Complex,Channel 17,GSJS,GSJS_C17,Goshute Valley,2019,,C17,Ceast,11,710805.0908,4538589.308,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,E5,,,,Y
134,C17_03,Relict dace,Johnson Springs Wetland Complex,Channel 17,GSJS,GSJS_C17,Goshute Valley,2019,,C17,Ceast,11,710805.0908,4538589.308,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,F5,,,,Y
135,C17_04,Relict dace,Johnson Springs Wetland Complex,Channel 17,GSJS,GSJS_C17,Goshute Valley,2019,,C17,Ceast,11,710805.0908,4538589.308,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,G5,,,,Y
136,C17_05,Relict dace,Johnson Springs Wetland Complex,Channel 17,GSJS,GSJS_C17,Goshute Valley,2019,,C17,Ceast,11,710805.0908,4538589.308,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,H5,,,,Y
137,C17_06,Relict dace,Johnson Springs Wetland Complex,Channel 17,GSJS,GSJS_C17,Goshute Valley,2019,,C17,Ceast,11,710805.0908,4538589.308,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,A6,,,,Y
138,C17_07,Relict dace,Johnson Springs Wetland Complex,Channel 17,GSJS,GSJS_C17,Goshute Valley,2019,,C17,Ceast,11,710805.0908,4538589.308,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,B6,,,,Y
139,C17_08,Relict dace,Johnson Springs Wetland Complex,Channel 17,GSJS,GSJS_C17,Goshute Valley,2019,,C17,Ceast,11,710805.0908,4538589.308,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,C6,,,,Y
140,C17_09,Relict dace,Johnson Springs Wetland Complex,Channel 17,GSJS,GSJS_C17,Goshute Valley,2019,,C17,Ceast,11,710805.0908,4538589.308,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,D6,,,,Y
141,JR4_16,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 4,GSJS,GSJS_JR4,Goshute Valley,2019,,JR4,JR,11,710205.36,4537886.16,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,E6,,,,Y
142,C17_11,Relict dace,Johnson Springs Wetland Complex,Channel 17,GSJS,GSJS_C17,Goshute Valley,2019,,C17,Ceast,11,710805.0908,4538589.308,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,F6,,,,Y
143,C17_12,Relict dace,Johnson Springs Wetland Complex,Channel 17,GSJS,GSJS_C17,Goshute Valley,2019,,C17,Ceast,11,710805.0908,4538589.308,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,G6,,,,Y
144,C18_01,Relict dace,Johnson Springs Wetland Complex,Channel 18,GSJS,GSJS_C18,Goshute Valley,2019,,C18,Ceast,11,711003.0699,4538738.133,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,H6,,,,Y
145,JR4_17,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 4,GSJS,GSJS_JR4,Goshute Valley,2019,,JR4,JR,11,710205.36,4537886.16,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,A7,,,,Y
146,JR4_20,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 4,GSJS,GSJS_JR4,Goshute Valley,2019,,JR4,JR,11,710205.36,4537886.16,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,B7,,,,Y
147,JR4_21,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 4,GSJS,GSJS_JR4,Goshute Valley,2019,,JR4,JR,11,710205.36,4537886.16,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,C7,,,,Y
148,C19_01,Relict dace,Johnson Springs Wetland Complex,Channel 19,GSJS,GSJS_C19,Goshute Valley,2019,,C19,Ceast,11,711152.2568,4538819.665,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,D7,,,,Y
149,C19_02,Relict dace,Johnson Springs Wetland Complex,Channel 19,GSJS,GSJS_C19,Goshute Valley,2019,,C19,Ceast,11,711152.2568,4538819.665,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,E7,,,,Y
150,C20_01,Relict dace,Johnson Springs Wetland Complex,Channel 20,GSJS,GSJS_C20,Goshute Valley,2019,,C20,Ccentral,11,709822.135,4538320.617,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,F7,,,,Y
151,C21_01,Relict dace,Johnson Springs Wetland Complex,Channel 21,GSJS,GSJS_C21,Goshute Valley,2019,,C21,Ccentral,11,709919.4077,4538288.994,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,G7,,,,Y
152,C21_02,Relict dace,Johnson Springs Wetland Complex,Channel 21,GSJS,GSJS_C21,Goshute Valley,2019,,C21,Ccentral,11,709919.4077,4538288.994,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,H7,,,,Y
153,C21_03,Relict dace,Johnson Springs Wetland Complex,Channel 21,GSJS,GSJS_C21,Goshute Valley,2019,,C21,Ccentral,11,709919.4077,4538288.994,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,A8,,,,Y
154,C21_04,Relict dace,Johnson Springs Wetland Complex,Channel 21,GSJS,GSJS_C21,Goshute Valley,2019,,C21,Ccentral,11,709919.4077,4538288.994,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,B8,,,,Y
155,C21_05,Relict dace,Johnson Springs Wetland Complex,Channel 21,GSJS,GSJS_C21,Goshute Valley,2019,,C21,Ccentral,11,709919.4077,4538288.994,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,C8,,,,Y
156,C21_06,Relict dace,Johnson Springs Wetland Complex,Channel 21,GSJS,GSJS_C21,Goshute Valley,2019,,C21,Ccentral,11,709919.4077,4538288.994,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,D8,,,,Y
157,C21_07,Relict dace,Johnson Springs Wetland Complex,Channel 21,GSJS,GSJS_C21,Goshute Valley,2019,,C21,Ccentral,11,709919.4077,4538288.994,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,E8,,,,Y
158,C21_08,Relict dace,Johnson Springs Wetland Complex,Channel 21,GSJS,GSJS_C21,Goshute Valley,2019,,C21,Ccentral,11,709919.4077,4538288.994,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,F8,,,,Y
159,C21_09,Relict dace,Johnson Springs Wetland Complex,Channel 21,GSJS,GSJS_C21,Goshute Valley,2019,,C21,Ccentral,11,709919.4077,4538288.994,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,G8,,,,Y
160,JR4_22,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 4,GSJS,GSJS_JR4,Goshute Valley,2019,,JR4,JR,11,710205.36,4537886.16,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,H8,,,,Y
161,C22_02,Relict dace,Johnson Springs Wetland Complex,Channel 22,GSJS,GSJS_C22,Goshute Valley,2019,,C22,Ccentral,11,709988.9256,4538240.525,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,A9,,,,Y
162,C22_03,Relict dace,Johnson Springs Wetland Complex,Channel 22,GSJS,GSJS_C22,Goshute Valley,2019,,C22,Ccentral,11,709988.9256,4538240.525,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,B9,,,,Y
163,C22_04,Relict dace,Johnson Springs Wetland Complex,Channel 22,GSJS,GSJS_C22,Goshute Valley,2019,,C22,Ccentral,11,709988.9256,4538240.525,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,C9,,,,Y
164,C22_05,Relict dace,Johnson Springs Wetland Complex,Channel 22,GSJS,GSJS_C22,Goshute Valley,2019,,C22,Ccentral,11,709988.9256,4538240.525,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,D9,,,,Y
165,C22_06,Relict dace,Johnson Springs Wetland Complex,Channel 22,GSJS,GSJS_C22,Goshute Valley,2019,,C22,Ccentral,11,709988.9256,4538240.525,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,E9,,,,Y
166,C22_07,Relict dace,Johnson Springs Wetland Complex,Channel 22,GSJS,GSJS_C22,Goshute Valley,2019,,C22,Ccentral,11,709988.9256,4538240.525,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,F9,,,,Y
167,C22_08,Relict dace,Johnson Springs Wetland Complex,Channel 22,GSJS,GSJS_C22,Goshute Valley,2019,,C22,Ccentral,11,709988.9256,4538240.525,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,G9,,,,Y
168,C22_09,Relict dace,Johnson Springs Wetland Complex,Channel 22,GSJS,GSJS_C22,Goshute Valley,2019,,C22,Ccentral,11,709988.9256,4538240.525,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,H9,,,,Y
169,C22_10,Relict dace,Johnson Springs Wetland Complex,Channel 22,GSJS,GSJS_C22,Goshute Valley,2019,,C22,Ccentral,11,709988.9256,4538240.525,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,A10,,,,Y
170,C22_11,Relict dace,Johnson Springs Wetland Complex,Channel 22,GSJS,GSJS_C22,Goshute Valley,2019,,C22,Ccentral,11,709988.9256,4538240.525,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,B10,,,,Y
171,C23_01,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,C10,,,,Y
172,C23_02,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,D10,,,,Y
173,C23_03,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,E10,,,,Y
174,C23_04,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,F10,,,,Y
175,C23_05,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,G10,,,,Y
176,C23_06,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,H10,,,,Y
177,C23_07,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,A11,,,,Y
178,C23_08,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,B11,,,,Y
179,C23_09,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,C11,,,,Y
180,C23_10,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,D11,,,,Y
181,C23_11,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,E11,,,,Y
182,C23_12,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,F11,,,,Y
183,C23_13,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,G11,,,,Y
184,JR4_25,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 4,GSJS,GSJS_JR4,Goshute Valley,2019,,JR4,JR,11,710205.36,4537886.16,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,H11,,,,Y
185,C23_15,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,A12,,,,Y
186,C23_16,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,B12,,,,Y
187,C23_17,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,C12,,,,Y
188,C23_18,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,D12,,,,Y
189,C23_19,Relict dace,Johnson Springs Wetland Complex,Channel 23,GSJS,GSJS_C23,Goshute Valley,2019,,C23,Ccentral,11,710016.9949,4538134.805,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,E12,,,,Y
190,C24_01,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,F12,,,,Y
191,JR5_4,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 5,GSJS,GSJS_JR5,Goshute Valley,2019,,JR5,JR,11,710127.04,4538004.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,G12,,,,Y
192,C24_03,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,2,H12,,,,Y
193,JR5_5,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 5,GSJS,GSJS_JR5,Goshute Valley,2019,,JR5,JR,11,710127.04,4538004.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,A1,,,,Y
194,C24_05,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,B1,,,,Y
195,C24_06,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,C1,,,,Y
196,C24_07,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,D1,,,,Y
197,JR5_6,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 5,GSJS,GSJS_JR5,Goshute Valley,2019,,JR5,JR,11,710127.04,4538004.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,E1,,,,Y
198,JR5_7,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 5,GSJS,GSJS_JR5,Goshute Valley,2019,,JR5,JR,11,710127.04,4538004.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,F1,,,,Y
199,C24_10,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,G1,,,,Y
200,JR5_10,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 5,GSJS,GSJS_JR5,Goshute Valley,2019,,JR5,JR,11,710127.04,4538004.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,H1,,,,Y
201,JR5_12,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 5,GSJS,GSJS_JR5,Goshute Valley,2019,,JR5,JR,11,710127.04,4538004.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,A2,,,,Y
202,JR5_13,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 5,GSJS,GSJS_JR5,Goshute Valley,2019,,JR5,JR,11,710127.04,4538004.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,B2,,,,Y
203,C24_14,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,C2,,,,Y
204,C24_15,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,D2,,,,Y
205,C24_16,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,E2,,,,Y
206,C24_17,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,F2,,,,Y
207,C24_18,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,G2,,,,Y
208,JR5_14,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 5,GSJS,GSJS_JR5,Goshute Valley,2019,,JR5,JR,11,710127.04,4538004.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,H2,,,,Y
209,C24_20,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,A3,,,,Y
210,C24_21,Relict dace,Johnson Springs Wetland Complex,Channel 24,GSJS,GSJS_C24,Goshute Valley,2019,,C24,Ccentral,11,710088.1235,4538085.803,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,B3,,,,Y
211,C30_01,Relict dace,Johnson Springs Wetland Complex,Channel 30,GSJS,GSJS_C30,Goshute Valley,2019,,C30,Ceast,11,711256.3408,4538806.655,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,C3,,,,Y
212,C30_02,Relict dace,Johnson Springs Wetland Complex,Channel 30,GSJS,GSJS_C30,Goshute Valley,2019,,C30,Ceast,11,711256.3408,4538806.655,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,D3,,,,Y
213,JR5_15,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 5,GSJS,GSJS_JR5,Goshute Valley,2019,,JR5,JR,11,710127.04,4538004.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,E3,,,,Y
214,C31_01,Relict dace,Johnson Springs Wetland Complex,Channel 31,GSJS,GSJS_C31,Goshute Valley,2019,,C31,Ceast,11,711272.8208,4538730.327,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,F3,,,,Y
215,JR5_16,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 5,GSJS,GSJS_JR5,Goshute Valley,2019,,JR5,JR,11,710127.04,4538004.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,G3,,,,Y
216,C31_03,Relict dace,Johnson Springs Wetland Complex,Channel 31,GSJS,GSJS_C31,Goshute Valley,2019,,C31,Ceast,11,711272.8208,4538730.327,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,H3,,,,Y
217,C31_04,Relict dace,Johnson Springs Wetland Complex,Channel 31,GSJS,GSJS_C31,Goshute Valley,2019,,C31,Ceast,11,711272.8208,4538730.327,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,A4,,,,Y
218,C31_05,Relict dace,Johnson Springs Wetland Complex,Channel 31,GSJS,GSJS_C31,Goshute Valley,2019,,C31,Ceast,11,711272.8208,4538730.327,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,B4,,,,Y
219,C31_06,Relict dace,Johnson Springs Wetland Complex,Channel 31,GSJS,GSJS_C31,Goshute Valley,2019,,C31,Ceast,11,711272.8208,4538730.327,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,C4,,,,Y
220,C31_07,Relict dace,Johnson Springs Wetland Complex,Channel 31,GSJS,GSJS_C31,Goshute Valley,2019,,C31,Ceast,11,711272.8208,4538730.327,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,D4,,,,Y
221,JR5_17,Relict dace,Johnson Springs Wetland Complex,Johnson Reservoir 5,GSJS,GSJS_JR5,Goshute Valley,2019,,JR5,JR,11,710127.04,4538004.69,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,E4,,,,Y
222,C31_09,Relict dace,Johnson Springs Wetland Complex,Channel 31,GSJS,GSJS_C31,Goshute Valley,2019,,C31,Ceast,11,711272.8208,4538730.327,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,F4,,,,Y
223,C31_10,Relict dace,Johnson Springs Wetland Complex,Channel 31,GSJS,GSJS_C31,Goshute Valley,2019,,C31,Ceast,11,711272.8208,4538730.327,,Sarah Epstein,SWCA,2022,Melanie LaCava,3,G4,,,,Y
